timestamp,FEATURE,prediction,anomaly_score,anomaly_likelihood
2017-02-18 00:00:00,1.0,1.0,0.0,0.032566112688112714
2017-02-18 00:00:00,1.0,1.0,0.0,0.032566112688112714
2017-02-18 00:00:00,1.0,1.0,0.0,0.032566112688112714
2017-02-18 00:00:00,1.0,1.0,0.0,0.032566112688112714
2017-02-18 00:00:00,1.0,1.0,0.0,0.032566112688112714
2017-02-18 00:00:00,1.0,1.0,0.0,0.032566112688112714
2017-02-18 00:00:00,1.0,1.0,0.0,0.032566112688112714
2017-02-18 00:00:00,1.0,1.0,0.0,0.032566112688112714
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 00:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,16.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 01:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 02:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 02:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 02:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 02:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 02:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 02:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 02:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 02:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 02:00:00,1.0,1.0,0.0,0.06357908445823679
2017-02-18 02:00:00,16.0,16.0,0.025,0.068037630858907461
2017-02-18 02:00:00,1.0,1.0,0.0,0.068037630858907461
2017-02-18 02:00:00,1.0,1.0,0.0,0.068037630858907461
2017-02-18 02:00:00,16.0,1.0,0.0,0.068037630858907461
2017-02-18 02:00:00,1.0,1.0,0.0,0.068037630858907461
2017-02-18 02:00:00,1.0,1.0,0.0,0.068037630858907461
